timestamp,pir,weight_g,distance_cm,fill_percent,status,action,predicted_time_to_full_minutes
2026-04-01 08:36:20,0,436.6,10.57,13.0,NORMAL,NONE,242.8
2026-04-01 08:36:22,0,434.98,10.57,13.0,NORMAL,NONE,242.9
2026-04-01 08:36:23,0,432.83,10.57,13.0,NORMAL,NONE,242.9
2026-04-01 08:36:24,0,430.76,9.63,21.5,NORMAL,NONE,242.9
2026-04-01 08:36:26,0,428.7,9.63,21.5,NORMAL,NONE,242.9
2026-04-01 08:36:27,0,428.59,9.82,19.8,NORMAL,NONE,229.4
2026-04-01 08:36:28,0,427.35,10.58,12.9,NORMAL,NONE,229.4
2026-04-01 08:36:30,0,426.79,9.64,21.5,NORMAL,NONE,229.4
2026-04-01 08:36:31,0,426.44,10.57,13.0,NORMAL,NONE,229.4
2026-04-01 08:36:33,0,425.98,9.64,21.5,NORMAL,NONE,229.0
2026-04-01 08:36:34,0,425.23,9.78,20.2,NORMAL,NONE,229.0
2026-04-01 08:36:35,0,424.71,9.6,21.8,NORMAL,NONE,229.0
2026-04-01 08:36:37,0,424.41,9.62,21.6,NORMAL,NONE,229.0
2026-04-01 08:36:38,1,423.77,9.79,20.1,NORMAL,NONE,229.7
2026-04-01 08:36:39,0,423.47,8.92,28.0,NORMAL,NONE,229.7
2026-04-01 08:36:41,0,423.32,9.81,19.9,NORMAL,NONE,229.7
2026-04-01 08:36:42,0,421.95,8.9,28.2,NORMAL,NONE,229.7
2026-04-01 08:36:43,0,421.31,8.92,28.0,NORMAL,NONE,225.7
2026-04-01 08:36:45,1,421.24,8.93,27.9,NORMAL,NONE,225.7
2026-04-01 08:36:46,0,421.15,8.92,28.0,NORMAL,NONE,225.7
2026-04-01 08:36:47,0,421.04,8.9,28.2,NORMAL,NONE,225.7
2026-04-01 08:36:49,0,420.82,8.93,27.9,NORMAL,NONE,225.7
2026-04-01 08:36:50,0,420.47,8.92,28.0,NORMAL,NONE,225.7
2026-04-01 08:36:51,0,419.83,9.6,21.8,NORMAL,NONE,225.7
2026-04-01 08:36:53,1,419.83,8.92,28.0,NORMAL,NONE,225.7
2026-04-01 08:36:54,0,419.83,8.93,27.9,NORMAL,NONE,225.6
2026-04-01 08:36:55,0,386.8,8.93,27.9,NORMAL,NONE,225.6
2026-04-01 08:36:57,0,361.82,8.92,28.0,NORMAL,NONE,225.6
2026-04-01 08:36:58,0,353.64,8.94,27.8,NORMAL,NONE,225.6
2026-04-01 08:36:59,1,353.62,10.15,16.8,NORMAL,NONE,230.8
2026-04-01 08:37:01,0,274.66,8.89,28.3,NORMAL,NONE,230.8
2026-04-01 08:37:02,0,234.15,10.14,16.9,NORMAL,NONE,230.8
2026-04-01 08:37:03,0,227.13,10.12,17.1,NORMAL,NONE,230.8
2026-04-01 08:37:05,1,222.25,10.17,16.6,NORMAL,NONE,231.9
2026-04-01 08:37:06,0,222.25,10.13,17.0,NORMAL,NONE,231.9
2026-04-01 08:37:07,0,222.25,9.71,20.8,NORMAL,NONE,231.9
2026-04-01 08:37:09,0,214.16,10.14,16.9,NORMAL,NONE,231.9
2026-04-01 08:37:10,1,180.79,10.14,16.9,NORMAL,NONE,230.8
2026-04-01 08:37:12,0,180.79,10.14,16.9,NORMAL,NONE,230.8
2026-04-01 08:37:13,0,182.42,10.14,16.9,NORMAL,NONE,230.8
2026-04-01 08:37:14,0,184.48,10.14,16.9,NORMAL,NONE,230.8
2026-04-01 08:37:16,0,185.73,10.18,16.5,NORMAL,NONE,231.9
2026-04-01 08:37:17,0,187.02,10.14,16.9,NORMAL,NONE,231.9
2026-04-01 08:37:18,0,188.23,10.12,17.1,NORMAL,NONE,231.9
2026-04-01 08:37:20,0,189.56,10.16,16.7,NORMAL,NONE,231.9
2026-04-01 08:37:21,1,190.61,10.14,16.9,NORMAL,NONE,230.6
2026-04-01 08:37:22,0,191.16,10.15,16.8,NORMAL,NONE,230.6
2026-04-01 08:37:24,0,191.95,10.18,16.5,NORMAL,NONE,230.6
2026-04-01 08:37:25,0,192.55,10.14,16.9,NORMAL,NONE,230.6
2026-04-01 08:37:26,0,193.18,10.13,17.0,NORMAL,NONE,230.4
2026-04-01 08:37:28,0,193.56,10.17,16.6,NORMAL,NONE,230.4
2026-04-01 08:37:29,0,193.65,10.15,16.8,NORMAL,NONE,230.4
2026-04-01 08:37:30,0,194.21,8.46,32.2,NORMAL,NONE,230.4
2026-04-01 08:37:32,1,194.21,10.15,16.8,NORMAL,NONE,230.8
2026-04-01 08:37:33,0,193.8,8.48,32.0,NORMAL,NONE,230.8
2026-04-01 08:37:34,0,193.8,10.13,17.0,NORMAL,NONE,230.8
2026-04-01 08:37:36,0,194.09,10.13,17.0,NORMAL,NONE,230.8
2026-04-01 08:37:37,0,194.95,8.47,32.1,NORMAL,NONE,222.9
2026-04-01 08:37:38,1,194.95,8.5,31.8,NORMAL,NONE,222.9
2026-04-01 08:37:40,0,195.45,8.49,31.9,NORMAL,NONE,222.9
2026-04-01 08:37:41,0,195.64,8.48,32.0,NORMAL,NONE,222.9
2026-04-01 08:37:42,0,196.59,8.49,31.9,NORMAL,NONE,224.2
2026-04-01 08:37:44,1,196.73,10.13,17.0,NORMAL,NONE,224.2
2026-04-01 08:37:45,0,196.73,8.49,31.9,NORMAL,NONE,224.2
2026-04-01 08:37:47,0,196.2,10.14,16.9,NORMAL,NONE,231.5
2026-04-01 08:37:48,0,196.2,10.14,16.9,NORMAL,NONE,231.5
2026-04-01 08:37:49,1,195.68,8.48,32.0,NORMAL,NONE,231.5
2026-04-01 08:37:51,0,196.25,8.48,32.0,NORMAL,NONE,231.5
2026-04-01 08:37:52,0,195.43,8.49,31.9,NORMAL,NONE,222.3
2026-04-01 08:37:53,0,197.27,8.5,31.8,NORMAL,NONE,222.3
2026-04-01 08:37:55,1,197.23,8.51,31.7,NORMAL,NONE,222.3
2026-04-01 08:37:56,0,197.27,8.5,31.8,NORMAL,NONE,222.3
2026-04-01 08:37:57,0,197.23,8.47,32.1,NORMAL,NONE,221.2
2026-04-01 08:37:59,0,197.34,8.5,31.8,NORMAL,NONE,221.2
2026-04-01 08:38:00,0,197.34,8.91,28.1,NORMAL,NONE,221.2
2026-04-01 08:38:02,0,197.57,8.51,31.7,NORMAL,NONE,224.4
2026-04-01 08:38:03,0,197.57,8.46,32.2,NORMAL,NONE,224.4
2026-04-01 08:38:04,0,196.95,8.49,31.9,NORMAL,NONE,224.4
2026-04-01 08:38:06,0,196.95,8.46,32.2,NORMAL,NONE,224.4
2026-04-01 08:38:07,1,197.28,8.49,31.9,NORMAL,NONE,221.7
2026-04-01 08:38:08,0,197.28,8.47,32.1,NORMAL,NONE,221.7
2026-04-01 08:38:10,0,197.28,8.49,31.9,NORMAL,NONE,221.7
2026-04-01 08:38:11,0,197.25,8.5,31.8,NORMAL,NONE,221.7
2026-04-01 08:38:12,0,197.44,8.5,31.8,NORMAL,NONE,222.1
2026-04-01 08:38:14,0,197.73,8.5,31.8,NORMAL,NONE,222.1
2026-04-01 08:38:15,0,197.9,8.48,32.0,NORMAL,NONE,222.1
2026-04-01 08:38:16,0,197.9,8.47,32.1,NORMAL,NONE,222.1
2026-04-01 08:38:18,0,198.38,8.48,32.0,NORMAL,NONE,219.7
2026-04-01 08:38:19,0,198.47,8.46,32.2,NORMAL,NONE,219.7
2026-04-01 08:38:20,0,198.7,8.5,31.8,NORMAL,NONE,219.7
2026-04-01 08:38:22,0,198.59,8.47,32.1,NORMAL,NONE,219.7
2026-04-01 08:38:23,0,198.7,8.5,31.8,NORMAL,NONE,222.1
2026-04-01 08:38:24,0,198.82,8.46,32.2,NORMAL,NONE,222.1
2026-04-01 08:38:26,0,198.82,8.47,32.1,NORMAL,NONE,222.1
2026-04-01 08:38:27,0,198.97,8.47,32.1,NORMAL,NONE,222.1
2026-04-01 08:38:28,0,198.97,8.5,31.8,NORMAL,NONE,222.1
2026-04-01 08:38:30,0,199.41,8.47,32.1,NORMAL,NONE,222.1
2026-04-01 08:38:31,0,199.77,8.49,31.9,NORMAL,NONE,222.1
2026-04-01 08:38:32,0,199.77,8.47,32.1,NORMAL,NONE,222.1
2026-04-01 08:38:34,0,200.05,8.46,32.2,NORMAL,NONE,220.0
2026-04-01 08:38:35,1,199.65,8.48,32.0,NORMAL,NONE,220.0
2026-04-01 08:38:36,0,199.57,8.47,32.1,NORMAL,NONE,220.0
2026-04-01 08:38:38,0,199.56,8.47,32.1,NORMAL,NONE,220.0
2026-04-01 08:38:39,0,199.56,8.48,32.0,NORMAL,NONE,219.9
2026-04-01 08:38:40,0,199.44,8.5,31.8,NORMAL,NONE,219.9
2026-04-01 08:38:42,0,199.44,8.49,31.9,NORMAL,NONE,219.9
2026-04-01 08:38:43,0,199.71,8.47,32.1,NORMAL,NONE,219.9
2026-04-01 08:38:44,0,199.71,8.48,32.0,NORMAL,NONE,219.9
2026-04-01 08:38:46,0,199.59,8.5,31.8,NORMAL,NONE,219.9
2026-04-01 08:38:47,0,199.59,8.47,32.1,NORMAL,NONE,219.9
2026-04-01 08:38:49,1,199.88,8.48,32.0,NORMAL,NONE,219.8
2026-04-01 08:38:50,0,200.44,8.49,31.9,NORMAL,NONE,219.8
2026-04-01 08:38:51,0,200.44,8.48,32.0,NORMAL,NONE,219.8
2026-04-01 08:38:53,0,199.9,8.48,32.0,NORMAL,NONE,219.8
2026-04-01 08:38:54,1,199.86,8.47,32.1,NORMAL,NONE,219.8
2026-04-01 08:38:55,0,199.9,8.49,31.9,NORMAL,NONE,219.8
2026-04-01 08:38:57,0,200.13,8.48,32.0,NORMAL,NONE,219.8
2026-04-01 08:38:58,0,200.23,8.48,32.0,NORMAL,NONE,219.8
2026-04-01 08:38:59,0,200.37,8.48,32.0,NORMAL,NONE,219.5
2026-04-01 08:39:01,0,200.37,8.48,32.0,NORMAL,NONE,219.5
2026-04-01 08:39:02,0,200.05,8.48,32.0,NORMAL,NONE,219.5
2026-04-01 08:39:03,0,199.94,8.48,32.0,NORMAL,NONE,219.5
2026-04-01 08:39:05,1,199.94,8.46,32.2,NORMAL,NONE,219.4
2026-04-01 08:39:06,0,199.58,8.48,32.0,NORMAL,NONE,219.4
2026-04-01 08:39:07,0,199.58,8.49,31.9,NORMAL,NONE,219.4
2026-04-01 08:39:09,0,199.42,8.47,32.1,NORMAL,NONE,219.4
2026-04-01 08:39:10,0,199.35,8.5,31.8,NORMAL,NONE,221.2
2026-04-01 08:39:11,1,199.35,8.5,31.8,NORMAL,NONE,221.2
2026-04-01 08:39:13,0,199.71,8.48,32.0,NORMAL,NONE,221.2
2026-04-01 08:39:14,0,199.71,8.48,32.0,NORMAL,NONE,221.2
2026-04-01 08:39:15,0,198.06,8.49,31.9,NORMAL,NONE,220.4
2026-04-01 08:39:17,0,198.06,8.46,32.2,NORMAL,NONE,220.4
2026-04-01 08:39:18,0,198.1,8.5,31.8,NORMAL,NONE,220.4
2026-04-01 08:39:19,0,198.51,8.49,31.9,NORMAL,NONE,220.4
2026-04-01 08:39:21,0,198.61,8.47,32.1,NORMAL,NONE,219.7
2026-04-01 08:39:22,0,198.51,8.48,32.0,NORMAL,NONE,219.7
2026-04-01 08:39:23,1,198.95,8.48,32.0,NORMAL,NONE,219.7
2026-04-01 08:39:25,0,198.9,8.48,32.0,NORMAL,NONE,219.7
2026-04-01 08:39:26,0,198.9,8.48,32.0,NORMAL,NONE,219.8
2026-04-01 08:39:27,0,198.82,8.5,31.8,NORMAL,NONE,219.8
2026-04-01 08:39:29,0,198.54,8.51,31.7,NORMAL,NONE,219.8
2026-04-01 08:39:30,0,198.54,8.5,31.8,NORMAL,NONE,219.8
2026-04-01 08:39:31,0,198.54,8.49,31.9,NORMAL,NONE,221.6
2026-04-01 08:39:33,1,198.8,8.48,32.0,NORMAL,NONE,221.6
2026-04-01 08:39:34,0,198.94,8.47,32.1,NORMAL,NONE,221.6
2026-04-01 08:39:35,0,199.15,8.5,31.8,NORMAL,NONE,221.6
2026-04-01 08:39:37,0,199.15,8.5,31.8,NORMAL,NONE,222.3
2026-04-01 08:39:38,1,199.0,8.5,31.8,NORMAL,NONE,222.3
2026-04-01 08:39:40,0,199.0,8.47,32.1,NORMAL,NONE,222.3
2026-04-01 08:39:41,0,200.41,8.51,31.7,NORMAL,NONE,222.3
2026-04-01 08:39:42,0,200.54,8.48,32.0,NORMAL,NONE,219.9
2026-04-01 08:39:44,1,200.41,8.49,31.9,NORMAL,NONE,219.9
2026-04-01 08:39:45,0,200.54,5.7,57.3,NORMAL,NONE,219.9
2026-04-01 08:39:46,0,215.69,5.41,59.9,NORMAL,NONE,219.9
2026-04-01 08:39:48,0,215.69,11.28,6.5,NORMAL,NONE,249.0
2026-04-01 08:39:49,1,195.35,11.72,2.5,NORMAL,NONE,249.0
2026-04-01 08:39:50,0,195.35,11.73,2.5,NORMAL,NONE,249.0
2026-04-01 08:39:52,0,195.35,11.31,6.3,NORMAL,NONE,249.0
2026-04-01 08:39:53,0,195.12,11.3,6.4,NORMAL,NONE,249.0
2026-04-01 08:39:54,0,194.99,10.49,13.7,NORMAL,NONE,249.0
2026-04-01 08:39:56,1,183.04,11.26,6.7,NORMAL,NONE,249.0
2026-04-01 08:39:57,0,183.04,10.43,14.3,NORMAL,NONE,249.0
2026-04-01 08:39:58,0,189.67,10.82,10.7,NORMAL,NONE,246.3
2026-04-01 08:40:00,0,189.67,11.29,6.5,NORMAL,NONE,246.3
2026-04-01 08:40:01,0,189.67,11.31,6.3,NORMAL,NONE,246.3
2026-04-01 08:40:04,1,189.45,3.42,78.0,NORMAL,NONE,102.4
2026-04-01 08:40:05,0,189.8,4.62,67.1,NORMAL,NONE,102.4
2026-04-01 08:40:06,0,202.16,4.65,66.8,NORMAL,NONE,102.4
2026-04-01 08:40:08,1,202.16,5.52,58.9,NORMAL,NONE,102.4
2026-04-01 08:40:09,0,202.41,5.51,59.0,NORMAL,NONE,107.6
2026-04-01 08:40:10,0,203.6,5.5,59.1,NORMAL,NONE,107.6
2026-04-01 08:40:12,0,203.6,5.52,58.9,NORMAL,NONE,107.6
2026-04-01 08:40:13,1,203.29,5.51,59.0,NORMAL,NONE,107.6
2026-04-01 08:40:14,0,203.29,5.53,58.8,NORMAL,NONE,107.6
2026-04-01 08:40:16,0,203.94,5.53,58.8,NORMAL,NONE,107.6
2026-04-01 08:40:17,0,203.94,5.52,58.9,NORMAL,NONE,107.6
2026-04-01 08:40:18,0,203.53,5.48,59.3,NORMAL,NONE,107.6
2026-04-01 08:40:20,1,203.53,5.53,58.8,NORMAL,NONE,110.9
2026-04-01 08:40:21,0,203.53,5.49,59.2,NORMAL,NONE,110.9
2026-04-01 08:40:24,0,203.23,4.75,65.9,NORMAL,NONE,110.9
2026-04-01 08:40:25,1,203.23,4.85,65.0,NORMAL,NONE,102.2
2026-04-01 08:40:26,0,207.65,4.49,68.3,NORMAL,NONE,102.2
2026-04-01 08:40:28,0,208.35,4.46,68.5,NORMAL,NONE,102.2
2026-04-01 08:40:29,0,208.35,4.48,68.4,NORMAL,NONE,102.2
2026-04-01 08:40:30,1,208.54,4.44,68.7,NORMAL,NONE,102.5
2026-04-01 08:40:32,0,208.54,8.56,31.3,NORMAL,NONE,102.5
2026-04-01 08:40:33,0,204.08,8.16,34.9,NORMAL,NONE,102.5
2026-04-01 08:40:34,0,196.84,8.15,35.0,NORMAL,NONE,102.5
2026-04-01 08:40:36,1,196.84,8.12,35.3,NORMAL,NONE,213.9
2026-04-01 08:40:37,0,197.07,8.16,34.9,NORMAL,NONE,213.9
2026-04-01 08:40:39,0,197.07,8.14,35.1,NORMAL,NONE,213.9
2026-04-01 08:40:40,0,196.92,8.12,35.3,NORMAL,NONE,213.9
2026-04-01 08:40:41,0,196.81,8.15,35.0,NORMAL,NONE,213.7
2026-04-01 08:40:43,1,196.81,8.14,35.1,NORMAL,NONE,213.7
2026-04-01 08:40:44,0,196.52,8.16,34.9,NORMAL,NONE,213.7
2026-04-01 08:40:45,0,196.52,8.15,35.0,NORMAL,NONE,213.7
2026-04-01 08:40:47,0,196.47,8.12,35.3,NORMAL,NONE,213.4
2026-04-01 08:40:48,1,196.47,8.12,35.3,NORMAL,NONE,213.4
2026-04-01 08:40:49,0,196.46,7.7,39.1,NORMAL,NONE,213.4
2026-04-01 08:40:51,0,196.46,7.7,39.1,NORMAL,NONE,213.4
2026-04-01 08:40:52,0,196.46,7.72,38.9,NORMAL,NONE,191.5
2026-04-01 08:40:53,0,196.36,7.7,39.1,NORMAL,NONE,191.5
2026-04-01 08:40:55,0,195.92,7.69,39.2,NORMAL,NONE,191.5
2026-04-01 08:40:56,0,195.87,7.7,39.1,NORMAL,NONE,191.5
2026-04-01 08:40:57,0,195.49,8.14,35.1,NORMAL,NONE,214.2
2026-04-01 08:40:59,1,195.12,9.8,20.0,NORMAL,NONE,214.2
2026-04-01 08:41:00,0,194.78,7.7,39.1,NORMAL,NONE,214.2
2026-04-01 08:41:01,0,194.84,7.68,39.3,NORMAL,NONE,214.2
2026-04-01 08:41:03,0,194.84,9.6,21.8,NORMAL,NONE,229.3
2026-04-01 08:41:04,1,194.95,7.72,38.9,NORMAL,NONE,229.3
2026-04-01 08:41:05,0,194.95,9.63,21.5,NORMAL,NONE,229.3
2026-04-01 08:41:07,0,195.09,7.72,38.9,NORMAL,NONE,229.3
2026-04-01 08:41:08,0,194.79,9.64,21.5,NORMAL,NONE,229.9
2026-04-01 08:41:09,0,194.94,7.7,39.1,NORMAL,NONE,229.9
2026-04-01 08:41:11,0,194.79,7.68,39.3,NORMAL,NONE,229.9
2026-04-01 08:41:12,0,194.68,7.7,39.1,NORMAL,NONE,229.9
2026-04-01 08:41:13,0,194.68,9.62,21.6,NORMAL,NONE,229.7
2026-04-01 08:41:15,0,195.14,9.62,21.6,NORMAL,NONE,229.7
2026-04-01 08:41:16,0,195.4,9.78,20.2,NORMAL,NONE,229.7
2026-04-01 08:41:17,0,195.14,9.65,21.4,NORMAL,NONE,229.7
2026-04-01 08:41:19,0,195.61,9.62,21.6,NORMAL,NONE,229.7
2026-04-01 08:41:20,0,194.85,9.77,20.3,NORMAL,NONE,229.7
2026-04-01 08:41:21,0,194.5,9.63,21.5,NORMAL,NONE,229.7
2026-04-01 08:41:23,0,194.5,12.06,0.0,NORMAL,NONE,229.7
2026-04-01 08:41:24,1,194.5,9.63,21.5,NORMAL,NONE,229.8
2026-04-01 08:41:25,0,194.28,12.05,0.0,NORMAL,NONE,229.8
2026-04-01 08:41:27,0,194.28,9.66,21.3,NORMAL,NONE,229.8
2026-04-01 08:41:28,0,194.8,12.07,0.0,NORMAL,NONE,229.8
2026-04-01 08:41:29,1,194.87,9.62,21.6,NORMAL,NONE,229.9
2026-04-01 08:41:31,0,195.05,9.61,21.7,NORMAL,NONE,229.9
2026-04-01 08:41:32,0,195.08,8.95,27.7,NORMAL,NONE,229.9
2026-04-01 08:41:33,0,195.05,8.92,28.0,NORMAL,NONE,229.9
2026-04-01 08:41:35,0,194.72,8.93,27.9,NORMAL,NONE,226.3
2026-04-01 08:41:36,1,194.6,8.91,28.1,NORMAL,NONE,226.3
2026-04-01 08:41:38,0,194.69,8.93,27.9,NORMAL,NONE,226.3
2026-04-01 08:41:39,0,194.36,8.91,28.1,NORMAL,NONE,226.3
2026-04-01 08:41:40,0,194.36,8.93,27.9,NORMAL,NONE,226.1
2026-04-01 08:41:42,1,194.19,8.92,28.0,NORMAL,NONE,226.1
2026-04-01 08:41:43,0,194.19,8.94,27.8,NORMAL,NONE,226.1
2026-04-01 08:41:44,0,194.24,8.91,28.1,NORMAL,NONE,226.1
2026-04-01 08:41:46,0,194.25,8.91,28.1,NORMAL,NONE,226.0
2026-04-01 08:41:47,1,194.25,8.95,27.7,NORMAL,NONE,226.0
2026-04-01 08:41:48,0,194.25,8.91,28.1,NORMAL,NONE,226.0
2026-04-01 08:41:50,0,194.19,8.92,28.0,NORMAL,NONE,226.0
2026-04-01 08:41:51,0,194.19,8.92,28.0,NORMAL,NONE,225.0
2026-04-01 08:41:52,1,194.09,8.92,28.0,NORMAL,NONE,225.0
2026-04-01 08:41:54,0,193.41,8.93,27.9,NORMAL,NONE,225.0
2026-04-01 08:41:55,0,193.41,8.91,28.1,NORMAL,NONE,225.0
2026-04-01 08:41:56,0,193.86,8.95,27.7,NORMAL,NONE,225.5
2026-04-01 08:41:58,0,194.24,8.91,28.1,NORMAL,NONE,225.5
2026-04-01 08:41:59,0,193.86,8.95,27.7,NORMAL,NONE,225.5
2026-04-01 08:42:00,0,193.86,8.91,28.1,NORMAL,NONE,225.5
2026-04-01 08:42:02,0,193.86,8.89,28.3,NORMAL,NONE,225.8
2026-04-01 08:42:03,0,193.91,8.92,28.0,NORMAL,NONE,225.8
2026-04-01 08:42:04,0,193.97,8.94,27.8,NORMAL,NONE,225.8
2026-04-01 08:42:06,0,193.97,8.94,27.8,NORMAL,NONE,225.8
2026-04-01 08:42:07,1,194.33,8.92,28.0,NORMAL,NONE,225.8
2026-04-01 08:42:08,0,193.83,8.95,27.7,NORMAL,NONE,225.8
2026-04-01 08:42:10,0,193.84,8.93,27.9,NORMAL,NONE,225.8
2026-04-01 08:42:11,0,193.84,8.9,28.2,NORMAL,NONE,225.8
2026-04-01 08:42:12,0,193.84,8.91,28.1,NORMAL,NONE,225.6
2026-04-01 08:42:14,1,194.04,8.92,28.0,NORMAL,NONE,225.6
2026-04-01 08:42:15,0,194.3,8.92,28.0,NORMAL,NONE,225.6
2026-04-01 08:42:16,0,194.3,8.95,27.7,NORMAL,NONE,225.6
2026-04-01 08:42:18,0,194.16,8.95,27.7,NORMAL,NONE,226.0
2026-04-01 08:42:19,0,193.64,8.89,28.3,NORMAL,NONE,226.0
2026-04-01 08:42:20,1,193.64,8.89,28.3,NORMAL,NONE,226.0
2026-04-01 08:42:22,0,193.64,8.92,28.0,NORMAL,NONE,226.0
2026-04-01 08:42:23,0,193.85,8.93,27.9,NORMAL,NONE,225.6
2026-04-01 08:42:24,0,193.85,8.95,27.7,NORMAL,NONE,225.6
2026-04-01 08:42:26,1,194.1,8.93,27.9,NORMAL,NONE,225.6
2026-04-01 08:42:27,0,194.1,8.95,27.7,NORMAL,NONE,225.6
2026-04-01 08:42:28,0,193.86,8.9,28.2,NORMAL,NONE,225.4
2026-04-01 08:42:30,0,193.09,8.93,27.9,NORMAL,NONE,225.4
2026-04-01 08:42:31,1,193.09,8.91,28.1,NORMAL,NONE,225.4
2026-04-01 08:42:32,0,193.51,8.91,28.1,NORMAL,NONE,225.4
2026-04-01 08:42:34,0,193.51,8.91,28.1,NORMAL,NONE,225.6
2026-04-01 08:42:35,0,193.17,8.91,28.1,NORMAL,NONE,225.6
2026-04-01 08:42:37,1,193.12,8.91,28.1,NORMAL,NONE,225.6
2026-04-01 08:42:38,0,192.11,8.9,28.2,NORMAL,NONE,225.6
2026-04-01 08:42:39,0,191.53,8.91,28.1,NORMAL,NONE,225.6
2026-04-01 08:42:41,0,191.19,8.93,27.9,NORMAL,NONE,225.6
2026-04-01 08:42:42,0,191.19,8.95,27.7,NORMAL,NONE,225.6
2026-04-01 08:42:43,1,191.35,8.9,28.2,NORMAL,NONE,225.6
2026-04-01 08:42:45,0,191.35,8.92,28.0,NORMAL,NONE,225.6
2026-04-01 08:42:46,0,191.35,8.9,28.2,NORMAL,NONE,225.6
2026-04-01 08:42:47,0,191.12,8.39,32.8,NORMAL,NONE,225.6
2026-04-01 08:42:49,1,191.12,8.41,32.6,NORMAL,NONE,225.6
2026-04-01 08:42:50,0,183.46,8.4,32.7,NORMAL,NONE,219.2
2026-04-01 08:42:51,0,183.46,8.41,32.6,NORMAL,NONE,219.2
2026-04-01 08:42:53,0,181.59,8.39,32.8,NORMAL,NONE,219.2
2026-04-01 08:42:54,1,181.4,8.42,32.5,NORMAL,NONE,219.2
2026-04-01 08:42:55,0,181.4,10.04,17.8,NORMAL,NONE,229.9
2026-04-01 08:42:57,0,181.18,8.39,32.8,NORMAL,NONE,229.9
2026-04-01 08:42:58,0,180.94,8.42,32.5,NORMAL,NONE,229.9
2026-04-01 08:42:59,0,180.18,10.04,17.8,NORMAL,NONE,229.9
2026-04-01 08:43:01,0,180.18,8.41,32.6,NORMAL,NONE,218.8
2026-04-01 08:43:02,0,180.0,8.41,32.6,NORMAL,NONE,218.8
2026-04-01 08:43:03,0,180.58,8.4,32.7,NORMAL,NONE,218.8
2026-04-01 08:43:05,0,180.62,8.4,32.7,NORMAL,NONE,218.8
2026-04-01 08:43:06,1,180.87,8.39,32.8,NORMAL,NONE,216.3
2026-04-01 08:43:07,0,180.87,8.41,32.6,NORMAL,NONE,216.3
2026-04-01 08:43:09,0,180.72,8.41,32.6,NORMAL,NONE,216.3
2026-04-01 08:43:10,0,180.72,8.38,32.9,NORMAL,NONE,216.3
2026-04-01 08:43:12,1,180.61,8.39,32.8,NORMAL,NONE,218.8
2026-04-01 08:43:13,0,180.56,8.42,32.5,NORMAL,NONE,218.8
2026-04-01 08:43:14,0,180.38,8.37,33.0,NORMAL,NONE,218.8
2026-04-01 08:43:16,0,180.38,8.39,32.8,NORMAL,NONE,218.8
2026-04-01 08:43:17,0,180.38,8.39,32.8,NORMAL,NONE,213.8
2026-04-01 08:43:18,0,180.31,8.4,32.7,NORMAL,NONE,213.8
2026-04-01 08:43:20,0,180.21,8.39,32.8,NORMAL,NONE,213.8
2026-04-01 08:43:21,0,179.91,8.39,32.8,NORMAL,NONE,213.8
2026-04-01 08:43:22,0,179.73,8.41,32.6,NORMAL,NONE,217.0
2026-04-01 08:43:24,0,179.73,8.4,32.7,NORMAL,NONE,217.0
2026-04-01 08:43:25,0,179.94,8.37,33.0,NORMAL,NONE,217.0
2026-04-01 08:43:26,1,180.06,8.4,32.7,NORMAL,NONE,217.0
2026-04-01 08:43:28,0,180.95,8.4,32.7,NORMAL,NONE,213.8
2026-04-01 08:43:29,0,180.95,8.41,32.6,NORMAL,NONE,213.8
2026-04-01 08:43:30,0,180.91,8.42,32.5,NORMAL,NONE,213.8
2026-04-01 08:43:32,1,180.85,8.41,32.6,NORMAL,NONE,213.8
2026-04-01 08:43:33,0,179.76,8.41,32.6,NORMAL,NONE,215.3
2026-04-01 08:43:34,0,179.41,8.41,32.6,NORMAL,NONE,215.3
2026-04-01 08:43:36,0,179.41,8.42,32.5,NORMAL,NONE,215.3
2026-04-01 08:43:37,0,179.41,8.39,32.8,NORMAL,NONE,215.3
2026-04-01 08:43:38,1,179.56,8.4,32.7,NORMAL,NONE,213.8
2026-04-01 08:43:40,0,179.57,8.4,32.7,NORMAL,NONE,213.8
2026-04-01 08:43:41,0,179.56,8.4,32.7,NORMAL,NONE,213.8
2026-04-01 08:43:42,0,179.57,8.39,32.8,NORMAL,NONE,213.8
2026-04-01 08:43:44,0,179.66,8.43,32.5,NORMAL,NONE,216.0
2026-04-01 08:43:45,0,179.66,8.41,32.6,NORMAL,NONE,216.0
2026-04-01 08:43:46,1,179.41,8.41,32.6,NORMAL,NONE,216.0
2026-04-01 08:43:48,0,179.3,8.39,32.8,NORMAL,NONE,216.0
2026-04-01 08:43:49,0,178.93,8.39,32.8,NORMAL,NONE,214.0
2026-04-01 08:43:52,0,179.3,4.9,64.5,NORMAL,NONE,214.0
2026-04-01 08:43:53,1,182.45,6.83,47.0,NORMAL,NONE,214.0
2026-04-01 08:43:54,0,196.66,5.77,56.6,NORMAL,NONE,113.6
2026-04-01 08:43:56,0,196.66,5.72,57.1,NORMAL,NONE,113.6
2026-04-01 08:43:57,0,194.99,5.67,57.5,NORMAL,NONE,113.6
2026-04-01 08:43:59,1,194.73,5.69,57.4,NORMAL,NONE,111.9
2026-04-01 08:44:00,0,194.99,5.68,57.5,NORMAL,NONE,111.9
